typeID,groupID,typeName,typeID
23107,86,Imperial Navy Gamma L,23107
23109,86,Imperial Navy Xray L,23109
23111,86,Imperial Navy Ultraviolet L,23111
23113,86,Imperial Navy Standard L,23113
23115,86,Imperial Navy Infrared L,23115
23117,86,Imperial Navy Microwave L,23117
23119,86,Imperial Navy Radio L,23119
23121,270,Gallente Encryption Methods,23121
23122,517,Rupptofs' Scythe,23122
23123,270,Takmahl Technology,23123
23124,270,Yan Jung Technology,23124
23125,517,Formur's Tempest,23125
23126,517,Amakkit's Thrasher,23126
23127,517,Ameisoure's Enyo,23127
23128,528,Yan Jung Crystal Cylinder,23128
23129,528,Yan Jung Paradox Box,23129
23130,528,Yan Jung Thunder Kite,23130
23131,528,Yan Jung Void Machine,23131
23132,528,Yan Jung Tachyon Stetoscope,23132
23133,528,Takmahl Phrenic Appendix,23133
23134,528,Takmahl Dynamic Gauge,23134
23135,528,Takmahl Gyro Ballast,23135
23136,528,Takmahl Biodroid Controller,23136
23137,528,Takmahl Quantum Sphere,23137
23138,530,Yan Jung Null Shell,23138
23139,530,Yan Jung Glass Scale,23139
23140,530,Yan Jung Plenary Wire,23140
23141,530,Yan Jung Silk Armor,23141
23142,530,Yan Jung Nano Fabric,23142
23143,530,Takmahl Diamond Rod,23143
23144,530,Takmahl Cohere Cord,23144
23145,530,Takmahl Solid Mox,23145
23146,530,Takmahl Magnetic Slab,23146
23147,530,Takmahl Tri-polished Lens,23147
23148,528,Blood Raider Limited Ballistic Control,23148
23149,528,Blood Raider Regular Ballistic Control,23149
23150,528,Blood Raider Extreme Ballistic Control,23150
23151,528,Blood Raider Weapon Integration Unit,23151
23152,528,Blood Raider Power Redistributor,23152
23153,528,Serpentis Plain Target Guider,23153
23154,528,Serpentis Basic Target Guider,23154
23155,528,Serpentis Complex Target Guider,23155
23156,528,Serpentis 3D Scanner Gamut,23156
23157,528,Serpentis Multi-tasking Processor,23157
23158,530,Positron Cord,23158
23159,530,Auxiliary Parts,23159
23160,530,Force Cable,23160
23161,530,Elemental Crux,23161
23162,530,Analog Panel,23162
23163,530,Current Amplifier,23163
23164,530,Second-hand Parts,23164
23165,530,Heat Depressor,23165
23166,530,Internal Bulkhead,23166
23167,530,Mainframe Bit,23167
23168,733,Yan Jung Info Matrix,23168
23169,733,Yan Jung Vellum Etch,23169
23170,733,Yan Jung Trigonometric Laws,23170
23171,733,Yan Jung Semiotic Theory,23171
23172,733,Yan Jung Singularity Fact Sheet,23172
23173,734,Takmahl Binary Texts,23173
23174,734,Takmahl Fractal Sheet,23174
23175,734,Takmahl Centrifugal Primer,23175
23176,734,Takmahl Geometric Design,23176
23177,734,Takmahl Astral Treatment,23177
23178,728,Occult Process,23178
23179,728,Occult Accelerant,23179
23180,728,Occult Symmetry,23180
23181,728,Occult Augmentation,23181
23182,728,Occult Attainment,23182
23183,730,Incognito Process,23183
23184,730,Incognito Accelerant,23184
23185,730,Incognito Symmetry,23185
23186,730,Incognito Augmentation,23186
23187,730,Incognito Attainment,23187
23188,1207,Yan Jung Data Log,23188
23189,1207,Yan Jung Data Registry,23189
23190,1207,Yan Jung Data Transcript,23190
23191,1207,Yan Jung Data Records,23191
23192,1207,Takmahl Data Log,23192
23193,1207,Takmahl Data Registry,23193
23194,1207,Takmahl Data Transcript,23194
23195,1207,Takmahl Data Records,23195
23196,1207,Yan Jung Debris Fragment,23196
23197,1207,Yan Jung Debris Part,23197
23198,1207,Yan Jung Debris Segment,23198
23199,1207,Yan Jung Debris Heap,23199
23200,1207,Takmahl Debris Fragment,23200
23201,1207,Takmahl Debris Part,23201
23202,1207,Takmahl Debris Segment,23202
23203,1207,Takmahl Debris Heap,23203
23204,1207,Basic Blood Raider Vault,23204
23205,1207,Standard Blood Raider Vault,23205
23206,1207,Secure Blood Raider Vault,23206
23207,1207,Fortified Blood Raider Vault,23207
23208,1207,Basic Serpentis Vault,23208
23209,1207,Standard Serpentis Vault,23209
23210,1207,Secure Serpentis Vault,23210
23211,1207,Fortified Serpentis Vault,23211
23212,306,Blood Raider Network Node,23212
23213,306,Blood Raider Network Hub,23213
23214,306,Blood Raider Network Nucleus,23214
23215,306,Blood Raider Network Nexus,23215
23216,306,Serpentis Network Node,23216
23217,306,Serpentis Network Hub,23217
23218,306,Serpentis Network Nucleus,23218
23219,306,Serpentis Network Nexus,23219
23220,306,Disposal Unit,23220
23221,523,COSMOS Amarr NON-Pirate Battleship,23221
23222,319,Serpentis Barricade,23222
23223,226,Fortified Serpentis Barricade,23223
23224,226,Fortified Serpentis Barrier,23224
23225,226,Fortified Serpentis Battery,23225
23226,226,Fortified Serpentis Bunker,23226
23227,226,Fortified Gallente Elevator,23227
23228,226,Fortified Serpentis Fence,23228
23229,226,Fortified Serpentis Junction,23229
23230,226,Fortified Serpentis Lookout,23230
23231,226,Fortified Serpentis Wall,23231
23232,517,Karmane Ban's Blackbird,23232
23233,533,Apte Donie,23233
23234,526,Azure Canyon Tourist Pass,23234
23235,533,Daubs Louel,23235
23236,474,Black Market Entry Keycard,23236
23237,226,Indestructible Freight Pad,23237
23238,517,Fam Kishemas's Punisher,23238
23239,517,Esordik Mitt's Rifter,23239
23240,494,Drug Storage Facility,23240
23241,523,Temko Megathron,23241
23242,520,Temko Grunt,23242
23243,520,Temko Interceptor,23243
23244,578,Blood Bishop,23244
23245,577,Blood Visionary,23245
23246,577,Blood Converter,23246
23247,577,Blood Templar,23247
23248,577,Blood Devoter,23248
23249,577,Blood Friar,23249
23250,577,Blood Cleric,23250
23252,578,Blood Seer,23252
23253,578,Blood Shade,23253
23254,578,Blood Fanatic,23254
23255,578,Blood Phantom,23255
23256,578,Blood Exorcist,23256
23257,555,Blood Shadow Sage,23257
23258,555,Blood Dark Priest,23258
23259,557,Elder Blood Seeker,23259
23260,557,Elder Blood Collector,23260
23261,557,Elder Blood Raider,23261
23262,557,Elder Blood Diviner,23262
23263,557,Elder Blood Reaver,23263
23264,557,Elder Blood Engraver,23264
23265,556,Blood Archbishop,23265
23266,556,Blood Harbinger,23266
23267,556,Blood Monsignor,23267
23268,556,Blood Cardinal,23268
23269,556,Blood Patriarch,23269
23270,556,Blood Pope,23270
23271,534,Alarus Ekire,23271
23272,526,Alarus Ekire's Insignia,23272
23273,526,Drill,23273
23274,283,Caldari Surveyor,23274
23275,522,FON Cruiser 2,23275
23276,522,FON Cruiser 1,23276
23277,520,FON Frigate 1,23277
23278,523,FON Battleship_OLD,23278
23279,523,FON Battleship,23279
23280,520,FON Frigate 2,23280
23281,555,Elder Blood Arch Reaver,23281
23282,555,Elder Blood Arch Engraver,23282
23283,555,Elder Blood Arch Sage,23283
23284,555,Elder Blood Arch Priest,23284
23285,555,Elder Blood Shadow Sage,23285
23286,555,Elder Blood Dark Priest,23286
23287,796,Dark Blood Visionary,23287
23288,796,Dark Blood Converter,23288
23289,796,Dark Blood Templar,23289
23290,796,Dark Blood Devoter,23290
23291,796,Dark Blood Friar,23291
23292,796,Dark Blood Cleric,23292
23293,795,Dark Blood Bishop,23293
23294,795,Dark Blood Seer,23294
23295,795,Dark Blood Shade,23295
23296,795,Dark Blood Fanatic,23296
23297,795,Dark Blood Phantom,23297
23298,795,Dark Blood Exorcist,23298
23299,849,Dark Blood Monsignor,23299
23300,849,Dark Blood Cardinal,23300
23301,849,Dark Blood Patriarch,23301
23302,849,Dark Blood Pope,23302
23303,526,Wiyrkomi Voucher,23303
23304,517,Aakeo Oshaima's Blackbird,23304
23305,561,Dire Guristas Silencer,23305
23306,561,Dire Guristas Ascriber,23306
23307,561,Dire Guristas Mortifier,23307
23308,561,Dire Guristas Inferno,23308
23309,561,Dire Guristas Eraser,23309
23310,561,Dire Guristas Abolisher,23310
23311,517,Veko Tallaja's Scorpion,23311
23312,579,Guristas Nihilist,23312
23313,579,Guristas Anarchist,23313
23314,579,Guristas Renegade,23314
23315,579,Guristas Guerilla,23315
23319,561,Guristas Eraser,23319
23320,561,Guristas Abolisher,23320
23321,580,Guristas Executor,23321
23322,580,Guristas Enforcer,23322
23323,580,Guristas Assaulter,23323
23324,580,Guristas Assassin,23324
23325,580,Guristas Death Dealer,23325
23326,580,Guristas Revolter,23326
23327,283,Temko Mercenaries,23327
23328,579,Guristas Terrorist,23328
23329,579,Guristas Supremacist,23329
23330,562,Dire Guristas Despoiler,23330
23331,562,Dire Guristas Saboteur,23331
23332,562,Dire Guristas Plunderer,23332
23333,562,Dire Guristas Wrecker,23333
23334,562,Dire Guristas Destructor,23334
23335,562,Dire Guristas Demolisher,23335
23337,560,Guristas Eliminator,23337
23338,560,Guristas Exterminator,23338
23339,560,Guristas Destroyer,23339
23340,560,Guristas Conquistador,23340
23341,560,Guristas Massacrer,23341
23342,560,Guristas Usurper,23342
23343,799,Dread Guristas Nihilist,23343
23344,799,Dread Guristas Anarchist,23344
23345,799,Dread Guristas Renegade,23345
23346,799,Dread Guristas Guerilla,23346
23347,799,Dread Guristas Terrorist,23347
23348,799,Dread Guristas Supremacist,23348
23349,797,Dread Guristas Executor,23349
23350,797,Dread Guristas Enforcer,23350
23351,797,Dread Guristas Assaulter,23351
23352,797,Dread Guristas Assassin,23352
23353,797,Dread Guristas Death Dealer,23353
23354,797,Dread Guristas Revolter,23354
23355,850,Dread Guristas Destroyer,23355
23356,850,Dread Guristas Conquistador,23356
23357,850,Dread Guristas Massacrer,23357
23358,850,Dread Guristas Usurper,23358
23359,306,Serpentis Prison_Mission,23359
23360,567,Sansha's Loyal Savage,23360
23361,567,Sansha's Loyal Slavehunter,23361
23362,567,Sansha's Loyal Enslaver,23362
23363,567,Sansha's Loyal Plague,23363
23364,567,Sansha's Loyal Manslayer,23364
23365,567,Sansha's Loyal Butcher,23365
23366,566,Sansha's Loyal Ravisher,23366
23367,566,Sansha's Loyal Ravager,23367
23368,566,Sansha's Loyal Mutilator,23368
23369,566,Sansha's Loyal Torturer,23369
23370,566,Sansha's Loyal Fiend,23370
23371,566,Sansha's Loyal Hellhound,23371
23372,565,Sansha's Plague Lord,23372
23373,565,Sansha's Beast Lord,23373
23374,565,Sansha's Overlord,23374
23375,565,Sansha's Dark Lord,23375
23376,565,Sansha's Dread Lord,23376
23377,565,Sansha's Tyrant,23377
23378,581,Sansha's Misshape,23378
23379,581,Sansha's Cannibal,23379
23381,566,Sansha's Fiend,23381
23382,566,Sansha's Hellhound,23382
23383,582,Sansha's Phantasm,23383
23384,582,Sansha's Specter,23384
23385,582,Sansha's Wraith,23385
23386,582,Sansha's Devil,23386
23387,582,Sansha's Daemon,23387
23388,582,Sansha's Behemoth,23388
23391,809,True Sansha's Misshape,23391
23392,809,True Sansha's Cannibal,23392
23394,807,True Sansha's Phantasm,23394
23395,807,True Sansha's Specter,23395
23396,807,True Sansha's Wraith,23396
23397,807,True Sansha's Devil,23397
23398,807,True Sansha's Daemon,23398
23399,807,True Sansha's Behemoth,23399
23400,851,True Sansha's Overlord,23400
23401,851,True Sansha's Dark Lord,23401
23402,851,True Sansha's Dread Lord,23402
23403,851,True Sansha's Tyrant,23403
23405,581,Sansha's Devourer,23405
23406,581,Sansha's Abomination,23406
23407,581,Sansha's Monster,23407
23408,581,Sansha's Horror,23408
23409,809,True Sansha's Devourer,23409
23410,809,True Sansha's Abomination,23410
23411,809,True Sansha's Monster,23411
23412,809,True Sansha's Horror,23412
23413,494,Pend Insurance Storage Bin,23413
23414,325,'Brotherhood' Small Remote Armor Repairer,23414
23415,350,'Brotherhood' Small Remote Armor Repairer Blueprint,23415
23416,325,'Peace' Large Remote Armor Repairer,23416
23417,350,'Peace' Large Remote Armor Repairer Blueprint,23417
23418,60,'Radical' Damage Control,23418
23419,140,'Radical' Damage Control Blueprint,23419
23420,526,Veko Tallaja's Voucher,23420
23421,526,Eule Vitrauze's DNA,23421
23422,533,Eule Vitrauze,23422
23423,583,Serpentis Trooper,23423
23424,583,Serpentis Soldier,23424
23425,583,Serpentis Infantry,23425
23426,583,Serpentis Sentinel,23426
23427,583,Serpentis Cannoneer,23427
23428,583,Serpentis Artillery,23428
23429,572,Guardian Watchman,23429
23430,572,Guardian Patroller,23430
23431,572,Guardian Guard,23431
23432,572,Guardian Safeguard,23432
23434,572,Guardian Defender,23434
23435,572,Guardian Protector,23435
23436,571,Serpentis Chief Infantry,23436
23437,571,Serpentis Chief Sentinel,23437
23438,584,Serpentis Wing Leader,23438
23439,584,Serpentis Squad Leader,23439
23440,584,Serpentis Platoon Leader,23440
23441,584,Serpentis Captain,23441
23442,584,Serpentis Captain Sentry,23442
23443,584,Serpentis High Captain,23443
23444,571,Guardian Chief Scout,23444
23445,571,Guardian Chief Spy,23445
23446,571,Guardian Chief Defender,23446
23447,571,Guardian Chief Protector,23447
23448,571,Guardian Chief Infantry,23448
23449,571,Guardian Chief Sentinel,23449
23450,570,Serpentis Flotilla Admiral,23450
23451,570,Serpentis Vice Admiral,23451
23452,570,Serpentis Admiral,23452
23453,570,Serpentis High Admiral,23453
23454,570,Serpentis Grand Admiral,23454
23455,570,Serpentis Lord Admiral,23455
23456,517,Gara Kort's Raven,23456
23457,813,Shadow Serpentis Trooper,23457
23458,813,Shadow Serpentis Soldier,23458
23459,813,Shadow Serpentis Infantry,23459
23460,813,Shadow Serpentis Sentinel,23460
23461,813,Shadow Serpentis Cannoneer,23461
23462,813,Shadow Serpentis Artillery,23462
23463,811,Shadow Serpentis Wing Leader,23463
23464,811,Shadow Serpentis Squad Leader,23464
23465,811,Shadow Serpentis Platoon Leader,23465
23466,811,Shadow Serpentis Captain,23466
23467,811,Shadow Serpentis Captain Sentry,23467
23468,811,Shadow Serpentis High Captain,23468
23469,852,Shadow Serpentis Admiral,23469
23470,852,Shadow Serpentis High Admiral,23470
23471,852,Shadow Serpentis Grand Admiral,23471
23472,852,Shadow Serpentis Lord Admiral,23472
23473,639,Wasp EC-900,23473
23474,1143,Wasp EC-900 Blueprint,23474
23475,804,Shatter Alvior,23475
23476,804,Ripper Alvior,23476
23477,804,Shredder Alvior,23477
23478,804,Predator Alvior,23478
23479,804,Marauder Alvior,23479
23480,804,Dismantler Alvior,23480
23481,805,Strain Sunder Alvi,23481
23482,805,Strain Raider Alvi,23482
23483,805,Strain Hunter Alvi,23483
23484,805,Strain Silverfish Alvi,23484
23485,805,Strain Devilfish Alvi,23485
23486,805,Strain Barracuda Alvi,23486
23487,803,Atomizer Alvum,23487
23488,803,Nuker Alvum,23488
23489,801,Siege Alvatis,23489
23490,801,Exterminator Alvatis,23490
23491,803,Strain Wrecker Alvum,23491
23492,803,Strain Destructor Alvum,23492
23493,803,Strain Disintegrator Alvum,23493
23494,803,Strain Bomber Alvum,23494
23495,803,Strain Atomizer Alvum,23495
23496,803,Strain Nuker Alvum,23496
23497,802,Swarm Preserver Alvus,23497
23498,802,Spearhead Alvus,23498
23499,802,Domination Alvus,23499
23500,802,Supreme Alvus Parasite,23500
23501,802,Alvus Ruler,23501
23502,802,Alvus Creator,23502
23503,802,Patriarch Alvus,23503
23504,802,Matriarch Alvus,23504
23505,802,Alvus Queen,23505
23506,639,Ogre SD-900,23506
23507,1143,Ogre SD-900 Blueprint,23507
23508,526,Interview Transcripts,23508
23509,283,Scope Journalist,23509
23510,639,Praetor TD-900,23510
23511,1143,Praetor TD-900 Blueprint,23511
23512,639,Berserker TP-900,23512
23513,1143,Berserker TP-900 Blueprint,23513
23514,494,Elere Febre's Habitation module,23514
23515,526,Strange DNA,23515
23516,526,Elere Febre's Data Log,23516
23517,526,Salvaged Data Core,23517
23518,526,Ardillan's Dossier,23518
23519,526,FON Strike Scene Evidence,23519
23520,494,Serpentis Stronghold,23520
23521,526,Serpentis Transaction Log,23521
23522,494,Asteroid Deadspace Mining Post,23522
23523,640,Heavy Armor Maintenance Bot I,23523
23524,1144,Heavy Armor Maintenance Bot I Blueprint,23524
23525,100,Curator I,23525
23526,176,Curator I Blueprint,23526
23527,647,Drone Link Augmentor I,23527
23528,408,Drone Link Augmentor I Blueprint,23528
23533,646,Omnidirectional Tracking Link I,23533
23534,408,Omnidirectional Tracking Link I Blueprint,23534
23535,226,Huge Silvery White Stalagmite,23535
23536,641,Berserker SW-900,23536
23537,1147,Berserker SW-900 Blueprint,23537
23538,526,Store Goods,23538
23539,526,Stolen Goods,23539
23540,517,Eron Hoyere's Catalyst,23540
23541,526,Shady Goods,23541
23542,526,Surveillance Recordings,23542
23543,526,Spoiled Drugs,23543
23544,526,Sealed Container,23544
23545,526,Smuggler DNA,23545
23546,526,ComLink Encoder/Decoder,23546
23547,526,Dolls,23547
23548,526,Tampered Dolls,23548
23549,526,Smuggler Signet,23549
23550,526,Don Rico's Head,23550
23551,526,FON Contact DNA,23551
23552,526,FON Banner,23552
23553,226,Pleasure Cruiser,23553
23554,526,Trust Partners Business Card,23554
23555,526,Ship logs,23555
23556,526,Warning Message,23556
23557,527,Serpentis Junkie,23557
23558,283,Federal Intelligence Officer,23558
23559,100,Warden I,23559
23560,176,Warden I Blueprint,23560
23561,100,Garde I,23561
23562,176,Garde I Blueprint,23562
23563,100,Bouncer I,23563
23564,176,Bouncer I Blueprint,23564
23565,517,Ardoen Dasaner's Navitas,23565
23566,273,Advanced Drone Avionics,23566
23567,494,Serpentis Narcotics Storage,23567
23571,319,Wiyrkomi Storage,23571
23572,306,Wiyrkomi Warehouse,23572
23573,526,Wiyrkomi Data Chip,23573
23593,494,Wiyrkomi Surveillance Outpost,23593
23594,273,Sentry Drone Interfacing,23594
23595,306,Scorched Container,23595
23596,533,Splinter Smuggler,23596
23597,526,Serpentis Data Chip Decoder,23597
23598,533,Pourpas Aunten,23598
23599,273,Propulsion Jamming Drone Interfacing,23599
23600,494,Runner's Relay Station,23600
23601,533,Maqeri Camcen,23601
23602,526,Maqeri Camcen's DNA,23602
23603,517,Onreun Coen's Tristan,23603
23604,526,Isone Flosins's Corpse,23604
23605,526,Isone Flosin's DNA,23605
23606,273,Drone Sharpshooting,23606
23607,306,Wreckage of Isone's Ship,23607
23608,517,Nilla Elermare's Shuttle,23608
23609,533,Don Rico's Henchman,23609
23610,283,Jark Makon,23610
23612,527,Captain Jark Makon,23612
23613,517,Aminn Flosin's Celestis,23613
23614,533,Don Rico's Pleasure Yacht,23614
23615,226,Asteroid Station - Dark and Spiky,23615
23616,534,FON Contact,23616
23617,494,FON Operation Station,23617
23618,273,Drone Durability,23618
23619,527,Ansedon Blat,23619
23620,517,Schabs Xalot's Epithal,23620
23621,526,Onreun's Crash,23621
23622,526,Aggregated FON Data,23622
23623,534,Maschteri Markan,23623
23624,409,Maschteri Markan's Insignia,23624
23625,517,Ampsin Achippon's Tristan,23625
23626,526,Raid Drone Command Chip,23626
23628,533,Malfunctioned Pleasure Cruiser,23628
23629,526,Fedo Blood,23629
23630,526,Unassembled Drills,23630
23632,526,Suho Tatanal's Investigation Dossier,23632
23633,526,Preaux's Letter,23633
23634,526,Colelian Spider Spruce,23634
23635,526,Aortal Purifier,23635
23636,517,Bartezo Maphante's Omen,23636
23637,517,Manel Kador's Apocalypse,23637
23638,551,Arch Angel Smasher,23638
23639,551,Arch Angel Crusher,23639
23640,551,Arch Angel Breaker,23640
23641,551,Arch Angel Defeater,23641
23642,494,Amarr Battlestation,23642
23643,555,Elder Blood Arch Templar,23643
23644,555,Elder Blood Revenant,23644
23645,555,Elder Blood Sage,23645
23646,555,Elder Blood Priest,23646
