typeID,typeName,volume
13246,Inherent Implants 'Lancer' Controlled Bursts CB-703,1
13247,Zainou 'Deadeye' Missile Bombardment MB-703,1
13248,Zainou 'Deadeye' Missile Projection MP-703,1
13249,Zainou 'Deadeye' Rapid Launch RL-1003,1
13250,Zainou 'Deadeye' Target Navigation Prediction TN-903,1
13251,Inherent Implants 'Squire' Energy Pulse Weapons EP-703,1
13252,Zainou 'Gnome' Weapon Upgrades WU-1003,1
13253,Zainou 'Gnome' Shield Upgrades SU-603,1
13254,Zainou 'Gypsy' Electronics Upgrades EU-603,1
13255,Inherent Implants 'Squire' Energy Grid Upgrades EU-703,1
13256,Inherent Implants 'Noble' Hull Upgrades HG-1003,1
13257,Inherent Implants 'Noble' Mechanic MC-803,1
13258,Inherent Implants 'Noble' Repair Systems RS-603,1
13259,Inherent Implants 'Squire' Capacitor Management EM-803,1
13260,Inherent Implants 'Squire' Capacitor Systems Operation EO-603,1
13261,Inherent Implants 'Squire' Power Grid Management EG-603,1
13262,Zainou 'Gnome' Shield Emission Systems SE-803,1
13263,Zainou 'Gnome' Shield Operation SP-903,1
13265,Inherent Implants 'Squire' Capacitor Emission Systems ES-703,1
13267,Janitor,3
13278,Archaeology,0.01
13279,Remote Sensing,0.01
13283,Limited Ocular Filter,1
13284,Limited Memory Augmentation,1
13285,Limited Neural Boost,1
13286,Limited Social Adaptation Chip,1
13287,Limited Cybernetic Subprocessor,1
13288,DNA Sample,0.1
13320,Cruise Missile Launcher I,20
13321,Cruise Missile Launcher I Blueprint,0.01
13328,Star Charts,0.1
13773,Domination 125mm Autocannon,5
13774,Domination 1200mm Artillery,20
13775,Domination 1400mm Howitzer Artillery,20
13776,Domination 150mm Autocannon,5
13777,Domination 200mm Autocannon,5
13778,Domination 220mm Autocannon,10
13779,Domination 250mm Artillery,5
13780,Equipment Assembly Array,6250
13781,Domination 280mm Howitzer Artillery,5
13782,Domination 425mm Autocannon,10
13783,Domination 650mm Artillery,10
13784,Domination 720mm Howitzer Artillery,10
13785,Domination 800mm Repeating Cannon,20
13786,Domination Dual 180mm Autocannon,10
13787,Domination Dual 425mm Autocannon,20
13788,Domination Dual 650mm Repeating Cannon,20
13791,Dark Blood Dual Heavy Pulse Laser,20
13793,Dark Blood Dual Heavy Beam Laser,20
13795,Dark Blood Dual Light Beam Laser,5
13797,Dark Blood Dual Light Pulse Laser,5
13799,Dark Blood Focused Medium Beam Laser,10
13801,Dark Blood Focused Medium Pulse Laser,10
13803,Dark Blood Gatling Pulse Laser,5
13805,Dark Blood Heavy Beam Laser,10
13807,Dark Blood Heavy Pulse Laser,10
13809,Dark Blood Small Focused Beam Laser,5
13811,Dark Blood Small Focused Pulse Laser,5
13813,Dark Blood Mega Beam Laser,20
13815,Dark Blood Mega Pulse Laser,20
13817,Dark Blood Tachyon Beam Laser,20
13819,Dark Blood Quad Beam Laser,10
13820,True Sansha Dual Heavy Beam Laser,20
13821,True Sansha Dual Heavy Pulse Laser,20
13822,True Sansha Dual Light Beam Laser,5
13823,True Sansha Dual Light Pulse Laser,5
13824,True Sansha Focused Medium Beam Laser,10
13825,True Sansha Focused Medium Pulse Laser,10
13826,True Sansha Gatling Pulse Laser,5
13827,True Sansha Heavy Beam Laser,10
13828,True Sansha Heavy Pulse Laser,10
13829,True Sansha Small Focused Beam Laser,5
13830,True Sansha Small Focused Pulse Laser,5
13831,True Sansha Mega Beam Laser,20
13832,True Sansha Mega Pulse Laser,20
13833,True Sansha Quad Beam Laser,10
13834,True Sansha Tachyon Beam Laser,20
13837,Captives,1
13856,Nova Javelin Heavy Assault Missile,0.015
13864,Shadow Serpentis 125mm Railgun,5
13865,Dread Guristas 125mm Railgun,5
13866,Shadow Serpentis 150mm Railgun,5
13867,Dread Guristas 150mm Railgun,5
13868,Shadow Serpentis 200mm Railgun,10
13870,Dread Guristas 200mm Railgun,10
13872,Shadow Serpentis 250mm Railgun,10
13873,Dread Guristas 250mm Railgun,10
13874,Shadow Serpentis 350mm Railgun,20
13876,Dread Guristas 350mm Railgun,20
13878,Shadow Serpentis 425mm Railgun,20
13879,Dread Guristas 425mm Railgun,20
13880,Shadow Serpentis Dual 150mm Railgun,10
13881,Dread Guristas Dual 150mm Railgun,10
13882,Shadow Serpentis Dual 250mm Railgun,20
13883,Dread Guristas Dual 250mm Railgun,20
13884,Shadow Serpentis Heavy Electron Blaster,10
13885,Shadow Serpentis Heavy Ion Blaster,10
13886,Shadow Serpentis Light Electron Blaster,5
13887,Shadow Serpentis Light Ion Blaster,5
13888,Shadow Serpentis Light Neutron Blaster,5
13889,Shadow Serpentis Electron Blaster Cannon,20
13890,Shadow Serpentis Ion Blaster Cannon,20
13891,Shadow Serpentis Neutron Blaster Cannon,20
13892,Shadow Serpentis Heavy Neutron Blaster,10
13893,Dread Guristas 75mm Railgun,5
13894,Shadow Serpentis 75mm Railgun,5
13918,Korrani's DNA,0.1
13919,Domination Rapid Light Missile Launcher,10
13920,Dread Guristas Rapid Light Missile Launcher,10
13921,Domination Heavy Missile Launcher,10
13922,Dread Guristas Heavy Missile Launcher,10
13923,Domination Torpedo Launcher,20
13924,Dread Guristas Torpedo Launcher,20
13925,Domination Light Missile Launcher,5
13926,Dread Guristas Light Missile Launcher,5
13927,Domination Cruise Missile Launcher,20
13929,Dread Guristas Cruise Missile Launcher,20
13931,Domination Rocket Launcher,5
13933,Dread Guristas Rocket Launcher,5
13935,Domination Ballistic Control System,5
13937,Dread Guristas Ballistic Control System,5
13939,Domination Gyrostabilizer,5
13941,Dark Blood Heat Sink,5
13943,True Sansha Heat Sink,5
13945,Shadow Serpentis Magnetic Field Stabilizer,5
13947,Dread Guristas Large Shield Booster,25
13948,Domination Large Shield Booster,25
13949,Dread Guristas Medium Shield Booster,10
13950,Domination Medium Shield Booster,10
13951,Dread Guristas Small Shield Booster,5
13952,Domination Small Shield Booster,5
13953,Dread Guristas X-Large Shield Booster,50
13954,Domination X-Large Shield Booster,50
13955,Domination Large Armor Repairer,50
13956,True Sansha Large Armor Repairer,50
13957,Dark Blood Large Armor Repairer,50
13958,Domination Medium Armor Repairer,10
13959,True Sansha Medium Armor Repairer,10
13960,Dark Blood Medium Armor Repairer,10
13962,Domination Small Armor Repairer,5
13963,True Sansha Small Armor Repairer,5
13964,Dark Blood Small Armor Repairer,5
13965,Dread Guristas EM Shield Hardener,5
13966,Dread Guristas Thermal Shield Hardener,5
13967,Dread Guristas Explosive Shield Hardener,5
13968,Dread Guristas Kinetic Shield Hardener,5
13969,Dread Guristas Multispectrum Shield Hardener,5
13970,True Sansha EM Armor Hardener,5
13972,Dark Blood EM Armor Hardener,5
13974,True Sansha Explosive Armor Hardener,5
13976,Dark Blood Explosive Armor Hardener,5
13978,True Sansha Kinetic Armor Hardener,5
13980,Dark Blood Kinetic Armor Hardener,5
13982,True Sansha Thermal Armor Hardener,5
13984,Dark Blood Thermal Armor Hardener,5
13986,Domination EM Armor Hardener,5
13988,Domination Explosive Armor Hardener,5
13990,Domination Kinetic Armor Hardener,5
13992,Domination Thermal Armor Hardener,5
13994,Domination EM Shield Hardener,5
13995,Domination Thermal Shield Hardener,5
13996,Domination Explosive Shield Hardener,5
13997,Domination Kinetic Shield Hardener,5
13998,Domination Multispectrum Shield Hardener,5
13999,Domination Multispectrum Coating,5
14001,True Sansha Multispectrum Coating,5
14003,Dark Blood Multispectrum Coating,5
14005,Domination Kinetic Coating,5
14007,True Sansha Kinetic Coating,5
14009,Dark Blood Kinetic Coating,5
14011,Domination Explosive Coating,5
14013,True Sansha Explosive Coating,5
14015,Dark Blood Explosive Coating,5
14017,Domination EM Coating,5
14019,True Sansha EM Coating,5
14021,Dark Blood EM Coating,5
14023,Domination Thermal Coating,5
14025,True Sansha Thermal Coating,5
14027,Dark Blood Thermal Coating,5
14029,Domination Explosive Shield Amplifier,5
14031,Dread Guristas Explosive Shield Amplifier,5
14033,Domination Thermal Shield Amplifier,5
14035,Dread Guristas Thermal Shield Amplifier,5
14037,Domination Kinetic Shield Amplifier,5
14039,Dread Guristas Kinetic Shield Amplifier,5
14041,Domination EM Shield Amplifier,5
14043,Dread Guristas EM Shield Amplifier,5
14045,Domination Shield Boost Amplifier,5
14047,Dread Guristas Shield Boost Amplifier,5
14049,Shadow Serpentis Multispectrum Coating,5
14051,Shadow Serpentis Kinetic Coating,5
14053,Shadow Serpentis Explosive Coating,5
14055,Shadow Serpentis EM Coating,5
14057,Shadow Serpentis Thermal Coating,5
14059,Shadow Serpentis EM Armor Hardener,5
14061,Shadow Serpentis Explosive Armor Hardener,5
14063,Shadow Serpentis Kinetic Armor Hardener,5
14065,Shadow Serpentis Thermal Armor Hardener,5
14067,Shadow Serpentis Large Armor Repairer,50
14068,Shadow Serpentis Medium Armor Repairer,10
14069,Shadow Serpentis Small Armor Repairer,5
14070,Dark Blood Multispectrum Energized Membrane,5
14072,True Sansha Multispectrum Energized Membrane,5
14074,Shadow Serpentis Multispectrum Energized Membrane,5
14076,Dark Blood Kinetic Energized Membrane,5
14078,True Sansha Kinetic Energized Membrane,5
14080,Shadow Serpentis Kinetic Energized Membrane,5
14082,Dark Blood Explosive Energized Membrane,5
14084,True Sansha Explosive Energized Membrane,5
14086,Shadow Serpentis Explosive Energized Membrane,5
14088,Dark Blood EM Energized Membrane,5
14090,True Sansha EM Energized Membrane,5
14092,Shadow Serpentis EM Energized Membrane,5
14094,Dark Blood Thermal Energized Membrane,5
14096,True Sansha Thermal Energized Membrane,5
14098,Shadow Serpentis Thermal Energized Membrane,5
14100,Domination Tracking Enhancer,5
14102,Domination 100MN Afterburner,5
14104,Shadow Serpentis 100MN Afterburner,5
14106,Domination 10MN Afterburner,5
14108,Shadow Serpentis 10MN Afterburner,5
14110,Domination 1MN Afterburner,5
14112,Shadow Serpentis 1MN Afterburner,5
14114,Domination 500MN Microwarpdrive,10
14116,Shadow Serpentis 500MN Microwarpdrive,10
14118,Domination 50MN Microwarpdrive,10
14120,Shadow Serpentis 50MN Microwarpdrive,10
14122,Domination 5MN Microwarpdrive,10
14124,Shadow Serpentis 5MN Microwarpdrive,10
14126,Domination Overdrive Injector,5
14127,Domination Nanofiber Structure,5
14128,Dark Blood Reactor Control Unit,5
14130,True Sansha Reactor Control Unit,5
14132,Shadow Serpentis Reactor Control Unit,5
14134,Dark Blood Power Diagnostic System,5
14136,True Sansha Power Diagnostic System,5
14138,Shadow Serpentis Power Diagnostic System,5
14140,True Sansha Cap Recharger,5
14142,Dark Blood Cap Recharger,5
14144,Dark Blood Capacitor Power Relay,5
14146,True Sansha Capacitor Power Relay,5
14148,Dark Blood Small Energy Nosferatu,5
14150,True Sansha Small Energy Nosferatu,5
14152,Dark Blood Heavy Energy Nosferatu,5
14154,True Sansha Heavy Energy Nosferatu,5
14156,Dark Blood Medium Energy Nosferatu,5
14158,True Sansha Medium Energy Nosferatu,5
14160,Dark Blood Small Energy Neutralizer,5
14162,True Sansha Small Energy Neutralizer,5
14164,Dark Blood Medium Energy Neutralizer,5
14166,True Sansha Medium Energy Neutralizer,5
14168,Dark Blood Heavy Energy Neutralizer,5
14170,True Sansha Heavy Energy Neutralizer,5
14172,Dark Blood Heavy Capacitor Booster,20
14174,True Sansha Heavy Capacitor Booster,20
14176,Dark Blood Medium Capacitor Booster,10
14178,True Sansha Medium Capacitor Booster,10
14184,Dark Blood Small Capacitor Booster,5
14186,True Sansha Small Capacitor Booster,5
14188,Dark Blood Large EMP Smartbomb,50
14190,True Sansha Large EMP Smartbomb,50
14192,Dark Blood Medium EMP Smartbomb,10
14194,True Sansha Medium EMP Smartbomb,10
14196,Dark Blood Micro EMP Smartbomb,2.5
14198,True Sansha Micro EMP Smartbomb,2.5
14200,Dark Blood Small EMP Smartbomb,5
14202,True Sansha Small EMP Smartbomb,5
14204,Dread Guristas Large Graviton Smartbomb,50
14206,Shadow Serpentis Large Plasma Smartbomb,50
14208,Domination Large Proton Smartbomb,50
14210,Dread Guristas Medium Graviton Smartbomb,10
14212,Dread Guristas Micro Graviton Smartbomb,2.5
14214,Dread Guristas Small Graviton Smartbomb,5
14218,Shadow Serpentis Micro Plasma Smartbomb,2.5
14220,Shadow Serpentis Medium Plasma Smartbomb,10
14222,Domination Medium Proton Smartbomb,10
14224,Domination Micro Proton Smartbomb,2.5
14226,Domination Small Proton Smartbomb,5
14228,Shadow Serpentis Small Plasma Smartbomb,5
14230,Dread Guristas Co-Processor,5
14232,Shadow Serpentis Co-Processor,5
14234,Dread Guristas Cloaking Device,100
14236,Shadow Serpentis Sensor Booster,5
14238,Shadow Serpentis Tracking Computer,5
14240,Shadow Serpentis Remote Tracking Computer,5
14242,Dark Blood Warp Disruptor,5
14244,Domination Warp Disruptor,5
14246,Dread Guristas Warp Disruptor,5
14248,True Sansha Warp Disruptor,5
14250,Shadow Serpentis Warp Disruptor,5
14252,Dark Blood Warp Scrambler,5
14254,Domination Warp Scrambler,5
14256,Dread Guristas Warp Scrambler,5
14258,True Sansha Warp Scrambler,5
14260,Shadow Serpentis Warp Scrambler,5
14262,Dark Blood Stasis Webifier,5
14264,Domination Stasis Webifier,5
14266,Dread Guristas Stasis Webifier,5
14268,True Sansha Stasis Webifier,5
14270,Shadow Serpentis Stasis Webifier,5
14272,200mm Carbide Railgun I,10
14274,200mm 'Scout' Accelerator Cannon,10
14276,200mm Compressed Coil Gun I,10
14278,200mm Prototype Gauss Gun,10
14280,350mm Carbide Railgun I,20
14282,350mm 'Scout' Accelerator Cannon,20
14284,350mm Compressed Coil Gun I,20
14286,350mm Prototype Gauss Gun,20
14292,Kruul's DNA,0.1
14293,X-Rated Holoreel,0.5
14295,Limited Ocular Filter - Beta,1
14296,Limited Neural Boost - Beta,1
14297,Limited Memory Augmentation - Beta,1
14298,Limited Cybernetic Subprocessor - Beta,1
14299,Limited Social Adaptation Chip - Beta,1
14343,Silo,4000
14358,Zemnar,0.2
14375,Tuvan's Modified Electron Blaster Cannon,20
14377,Cormack's Modified Electron Blaster Cannon,20
14379,Cormack's Modified Ion Blaster Cannon,20
14381,Tuvan's Modified Ion Blaster Cannon,20
14383,Tuvan's Modified Neutron Blaster Cannon,20
14385,Cormack's Modified Neutron Blaster Cannon,20
14387,Brynn's Modified 350mm Railgun,20
14389,Setele's Modified 350mm Railgun,20
14391,Kaikka's Modified 350mm Railgun,20
14393,Vepas' Modified 350mm Railgun,20
14395,Estamel's Modified 350mm Railgun,20
14397,Brynn's Modified 425mm Railgun,20
14399,Setele's Modified 425mm Railgun,20
14401,Kaikka's Modified 425mm Railgun,20
14403,Vepas' Modified 425mm Railgun,20
14405,Estamel's Modified 425mm Railgun,20
14407,Brynn's Modified Dual 250mm Railgun,20
14409,Setele's Modified Dual 250mm Railgun,20
14411,Kaikka's Modified Dual 250mm Railgun,20
14413,Vepas' Modified Dual 250mm Railgun,20
14415,Estamel's Modified Dual 250mm Railgun,20
14417,Selynne's Modified Dual Heavy Beam Laser,20
14419,Chelm's Modified Dual Heavy Beam Laser,20
14421,Raysere's Modified Dual Heavy Beam Laser,20
14423,Draclira's Modified Dual Heavy Beam Laser,20
14425,Tairei's Modified Dual Heavy Pulse Laser,20
14427,Ahremen's Modified Dual Heavy Pulse Laser,20
14429,Brokara's Modified Dual Heavy Pulse Laser,20
14431,Vizan's Modified Dual Heavy Pulse Laser,20
14433,Selynne's Modified Mega Beam Laser,20
14435,Chelm's Modified Mega Beam Laser,20
14437,Raysere's Modified Mega Beam Laser,20
14439,Draclira's Modified Mega Beam Laser,20
14441,Tairei's Modified Mega Pulse Laser,20
14443,Ahremen's Modified Mega Pulse Laser,20
14445,Brokara's Modified Mega Pulse Laser,20
14447,Vizan's Modified Mega Pulse Laser,20
14449,Selynne's Modified Tachyon Beam Laser,20
14451,Chelm's Modified Tachyon Beam Laser,20
14453,Raysere's Modified Tachyon Beam Laser,20
14455,Draclira's Modified Tachyon Beam Laser,20
14457,Mizuro's Modified 800mm Repeating Cannon,20
14459,Gotan's Modified 800mm Repeating Cannon,20
14461,Hakim's Modified 1200mm Artillery Cannon,20
14463,Tobias' Modified 1200mm Artillery Cannon,20
14465,Hakim's Modified 1400mm Howitzer Artillery,20
14467,Tobias' Modified 1400mm Howitzer Artillery,20
14469,Mizuro's Modified Dual 425mm AutoCannon,20
14471,Gotan's Modified Dual 425mm AutoCannon,20
14473,Mizuro's Modified Dual 650mm Repeating Cannon,20
14475,Gotan's Modified Dual 650mm Repeating Cannon,20
14483,Drezin's DNA,0.1
14484,Mizuro's Modified 100MN Afterburner,5
14486,Hakim's Modified 100MN Afterburner,5
14488,Gotan's Modified 100MN Afterburner,5
14490,Tobias' Modified 100MN Afterburner,5
14492,Mizuro's Modified 500MN Microwarpdrive,10
14494,Hakim's Modified 500MN Microwarpdrive,10
14496,Gotan's Modified 500MN Microwarpdrive,10
14498,Tobias' Modified 500MN Microwarpdrive,10
14500,Brynn's Modified 100MN Afterburner,5
14502,Tuvan's Modified 100MN Afterburner,5
14504,Setele's Modified 100MN Afterburner,5
14506,Cormack's Modified 100MN Afterburner,5
14508,Brynn's Modified 500MN Microwarpdrive,10
14510,Tuvan's Modified 500MN Microwarpdrive,10
14512,Setele's Modified 500MN Microwarpdrive,10
14514,Cormack's Modified 500MN Microwarpdrive,10
14516,Mizuro's Modified Cruise Missile Launcher,20
14518,Hakim's Modified Cruise Missile Launcher,20
14520,Gotan's Modified Cruise Missile Launcher,20
14522,Tobias' Modified Cruise Missile Launcher,20
14524,Mizuro's Modified Torpedo Launcher,20
14525,Hakim's Modified Torpedo Launcher,20
14526,Gotan's Modified Torpedo Launcher,20
14527,Tobias' Modified Torpedo Launcher,20
14528,Hakim's Modified Ballistic Control System,5
14530,Mizuro's Modified Ballistic Control System,5
14532,Gotan's Modified Ballistic Control System,5
14534,Tobias' Modified Ballistic Control System,5
14536,Mizuro's Modified Gyrostabilizer,5
14538,Hakim's Modified Gyrostabilizer,5
14540,Gotan's Modified Gyrostabilizer,5
14542,Tobias' Modified Gyrostabilizer,5
14544,Mizuro's Modified Large Proton Smartbomb,50
14546,Hakim's Modified Large Proton Smartbomb,50
14548,Gotan's Modified Large Proton Smartbomb,50
14550,Tobias' Modified Large Proton Smartbomb,50
14552,Mizuro's Modified Large Armor Repairer,50
14554,Gotan's Modified Large Armor Repairer,50
14556,Mizuro's Modified Multispectrum Coating,5
14560,Gotan's Modified Multispectrum Coating,5
14564,Mizuro's Modified Kinetic Coating,5
14568,Gotan's Modified Kinetic Coating,5
14572,Mizuro's Modified Explosive Coating,5
14576,Gotan's Modified Explosive Coating,5
14580,Mizuro's Modified EM Coating,5
14584,Gotan's Modified EM Coating,5
14588,Mizuro's Modified Thermal Coating,5
14592,Gotan's Modified Thermal Coating,5
14597,Hakim's Modified Large Shield Booster,25
14599,Tobias' Modified Large Shield Booster,25
14601,Hakim's Modified X-Large Shield Booster,50
14603,Tobias' Modified X-Large Shield Booster,50
14606,Hakim's Modified Explosive Shield Amplifier,5
14610,Tobias' Modified Explosive Shield Amplifier,5
14614,Hakim's Modified Thermal Shield Amplifier,5
14618,Tobias' Modified Thermal Shield Amplifier,5
14622,Hakim's Modified Kinetic Shield Amplifier,5
14626,Tobias' Modified Kinetic Shield Amplifier,5
14630,Hakim's Modified EM Shield Amplifier,5
14634,Tobias' Modified EM Shield Amplifier,5
14636,Hakim's Modified Shield Boost Amplifier,5
14638,Tobias' Modified Shield Boost Amplifier,5
14640,Mizuro's Modified Tracking Enhancer,5
14642,Hakim's Modified Tracking Enhancer,5
14644,Gotan's Modified Tracking Enhancer,5
14646,Tobias' Modified Tracking Enhancer,5
14648,Mizuro's Modified Stasis Webifier,5
14650,Hakim's Modified Stasis Webifier,5
14652,Gotan's Modified Stasis Webifier,5
14654,Tobias' Modified Stasis Webifier,5
14656,Mizuro's Modified Heavy Warp Disruptor,5
14658,Hakim's Modified Heavy Warp Disruptor,5
14660,Gotan's Modified Heavy Warp Disruptor,5
14662,Tobias' Modified Heavy Warp Disruptor,5
14664,Mizuro's Modified Heavy Warp Scrambler,5
14666,Hakim's Modified Heavy Warp Scrambler,5
14668,Gotan's Modified Heavy Warp Scrambler,5
14670,Tobias' Modified Heavy Warp Scrambler,5
14672,Kaikka's Modified Cruise Missile Launcher,20
14674,Thon's Modified Cruise Missile Launcher,20
14676,Vepas' Modified Cruise Missile Launcher,20
14678,Estamel's Modified Cruise Missile Launcher,20
14680,Kaikka's Modified Torpedo Launcher,20
14681,Thon's Modified Torpedo Launcher,20
14682,Vepas' Modified Torpedo Launcher,20
14683,Estamel's Modified Torpedo Launcher,20
14684,Kaikka's Modified Ballistic Control System,5
14686,Thon's Modified Ballistic Control System,5
